"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
119.177948,-22.933085,"Themeda Mt-Barricade",2853727767,"Weeli Wolli Creek, 22 km N of Great Northern Highway, Hope Downs","AUS",100,2009,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.614722,-22.493056,"Themeda Mt-Barricade",2853737653,"Dale's Gorge, on western (shaded) side of gorge","AUS",3000,1969,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.082611,-23.201583,"Themeda Mt-Barricade",2853634268,"S Hill, within Hamersley Iron Pty Ltd's Rhodes Ridge mining exploration lease, ca 8 km NW of Giles Point, 70 km WNW of Newman","AUS",100,2003,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.256645,-22.675104,"Themeda Mt-Barricade",2854200988,"54 km approximately W of Tom Price and 72 km NNW of Paraburdoo","AUS",100,2009,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.951155,-22.200055,"Themeda Mt-Barricade",2854304602,"Shire of Ashburton [c. 50 km W of Wittenoom and 80 km NNE of Tom Price]","AUS",100,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.743287,-22.207677,"Themeda Mt-Barricade",2854369377,"Northwest of Tom Price","AUS",100,2011,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.588056,-22.980278,"Themeda Mt-Barricade",2853840079,"Mt Meharry summit","AUS",100,2004,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.084417,-22.555333,"Themeda Mt-Barricade",2853713359,"15 km SW of Mount Marsh, 45 km SE of Auski Roadhouse, 69.5 km NE of Mount Meharry in the Pilbara Bioregion","AUS",100,2010,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.157667,-20.623861,"Themeda Mt-Barricade",2853824781,"2.9 km west north west of Point Sampson townsite and 6.4 km north north east of Wickham townsite in the Pilbara region","AUS",100,2010,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.883664,-23.151095,"Themeda Mt-Barricade",2854007045,"Hamersley Iron Pty Ltd's Turee Creek exploration area, ca 25 km ENE of Paraburdoo","AUS",100,2003,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.172389,-23.090662,"Themeda Mt-Barricade",2854073221,"Hope Downs, 60 km NW of Newman","AUS",100,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.183333,-20.683333,"Themeda Mt-Barricade",2854109492,"Cossack","AUS",NA,1981,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.89851,-22.740652,"Themeda Mt-Barricade",2854155548,"Yandi Access Road. East Pilbara","AUS",100,2003,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.316667,-22.333333,"Themeda Mt-Barricade",2853670962,"12 km S of Wittenoom","AUS",NA,1984,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
