"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
-121.0475,39.3795,"Ammophila breviceps",1060983852,"Camptonville, 5 miles south of","USA",4000,1966,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-111.653639,36.611066,"Ammophila breviceps",3706026596,"1 mi. S of Bitter Springs","USA",1500,1967,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-112.848888,34.156057,"Ammophila breviceps",3706030591,"Congress","USA",2000,1966,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-110.73845,32.305145,"Ammophila breviceps",3706030599,"2.1 mi. S of Gibbon Mountain, Santa Catalina Mountains","USA",2800,1972,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-112.265815,33.830167,"Ammophila breviceps",3706030601,"S of Lake Pleasant at Agua Fria River, 3.5 mi. ENE of Saddleback Mountains","USA",2000,1973,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-110.484005,36.578971,"Ammophila breviceps",3706032601,"16 mi. SW of Kayenta","USA",4000,1967,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-110.945973,31.845496,"Ammophila breviceps",3706031599,"8 mi. NW of Santa Rita Experimental Station","USA",6500,1970,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-110.408137,31.488986,"Ammophila breviceps",3706020608,"Granite Gap, Peloncillo Mountains","USA",3000,1965,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-112.74667,34.22167,"Ammophila breviceps",3706029592,"Yarnell","USA",5000,1966,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-109.804522,32.651457,"Ammophila breviceps",3706023589,"Wet Canyon Graham Mountains","USA",2400,1966,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-108.71524,39.04253,"Ammophila breviceps",2432199293,"Colorado National Monument, Ute Canyon","USA",50,1988,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_COLLECTION"
-112.9882,37.1997,"Ammophila breviceps",2459013966,"","USA",500,2011,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE"
-116.782689,33.95373,"Ammophila breviceps",2866846613,"Deep Canyon","USA",1086,1971,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-106.203571,35.806925,"Ammophila breviceps",2866847836,"White Rock","USA",3815,1986,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
