"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
116.3,-32.416667,"Bossiaea angustifolia",2854113062,"Mount Cooke,","AUS",NA,1985,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.115647,-31.871276,"Bossiaea angustifolia",2854317330,"John Forrest National Park, on E boundary, c. 200 m NE of junction of Richardson Rd and Falls Rd. (Plot-MATT16)","AUS",100,1996,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.89483,-32.788234,"Bossiaea angustifolia",2854203198,"Reserve 20585 (part of C53) on the South Western Hwy 4 km N of Waroona (plot Waro 02).","AUS",100,1992,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.991111,-32.292222,"Bossiaea angustifolia",2854413672,"Brandale Park, corner Evelyn Street and Galvin Road, Whitby,","AUS",NA,1999,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.112778,-31.481667,"Bossiaea angustifolia",2854423644,"Blackboy Ridge Reserve, SE of Bindoon","AUS",100,2010,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.908333,-33.416667,"Bossiaea angustifolia",2853621859,"Wellington Mills, Discovery Forest Trail,","AUS",NA,1996,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.8,-33.416667,"Bossiaea angustifolia",2854070728,"Dardanup Forest Block, ESE Dardanup","AUS",NA,1996,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.2,-31.266667,"Bossiaea angustifolia",2854046556,"4.7 km S of Spillman road and Great Northern Highway intersection, 17.4 km N of Gingin road and intersection","AUS",NA,1984,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.79,-33.322778,"Bossiaea angustifolia",2853806589,"Waterloo","AUS",NA,1994,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.983333,-32.438333,"Bossiaea angustifolia",2854035059,"Myara Brook Reserve - Keysbrook,","AUS",NA,1998,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.558333,-33.553333,"Bossiaea angustifolia",2854263713,"Capel","AUS",3000,1951,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.009001,-33.079902,"Bossiaea angustifolia",2853898820,"5 km W of Dingo Knob, Harvey","AUS",100,1996,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.44456,-33.332955,"Bossiaea angustifolia",2853890189,"Site 70, ca 28.5 km ENE of Collie Cemetery, bearing N,","AUS",100,1997,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.902336,-33.183238,"Bossiaea angustifolia",2854107914,"Farm of M. & S. Fry. Sandalwood Road, 7 km from South West Highway at Benger, Harvey Shire","AUS",100,2001,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.471389,-32.804722,"Bossiaea angustifolia",2854087381,"Pinjarra - Boddington - Bannister","AUS",3000,1963,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.15967,-34.00952,"Bossiaea angustifolia",2854196454,"Glenlynn Conservation Reserve. 6.9 km S of Bridgetown along South Western Highway, then 570 m E along Glentulloch Road, 10 m N into reserve","AUS",100,2004,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.245,-31.853056,"Bossiaea angustifolia",2853856031,"Lake Leschenaultia","AUS",3000,1977,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
